Idx,
8076,39.102
8077,34.09
8078,29.346
8079,28.43
8080,17.337
8081,11.84
8082,14.051
8083,17.088
8084,15.432
8085,22.215
8086,16.662
8087,41.526
8088,40.751
8089,37.16
8090,30.666
8091,29.311
8092,27.711
8093,24.279
8094,22.28
8095,26.46
8096,28.404
8097,37.606
8098,40.893
8099,41.363
8100,41.121
8101,42.692
8102,39.451
8103,38.298
8104,38.599
8105,38.74
8106,44.12
8107,44.451
8108,46.844
8109,48.17
8110,46.349
8111,42.823
8112,35.982
8113,27.734
8114,20.011
8115,14.463
8116,18.214
8117,16.268
8118,8.447
8119,-8.787
8120,-4.12
8121,10.744
8122,17.993
8123,16.67
8124,16.882
8125,19.169
8126,23.874
8127,23.934
8128,20.789
8129,19.336
8130,22.268
8131,24.456
8132,33.629
8133,40.059
8134,38.069
8135,39.798
8136,31.35
8137,24.486
8138,19.265
8139,13.14
8140,12.418
8141,19.922
8142,20.215
8143,22.938
8144,23.944
8145,24.768
8146,30.193
8147,34.457
8148,31.55
8149,31.319
8150,34.241
8151,32.883
8152,34.885
8153,36.311
8154,34.888
8155,36.752
8156,36.944
8157,41.344
8158,41.904
8159,36.627
8160,32.901
8161,30.115
8162,28.585
8163,28.252
8164,24.05
8165,25.012
8166,26.6
8167,27.204
8168,27.56
8169,29.485
8170,32.825
8171,36.218
8172,39.234
8173,38.731
8174,36.72
8175,36.475
8176,34.196
8177,35.647
8178,36.6
8179,40.585
8180,42.885
8181,47.961
8182,46.662
8183,42.905
8184,36.411
8185,31.998
8186,24.314
8187,26.024
8188,26.097
8189,24.523
8190,24.763
8191,23.138
8192,27.17
8193,35.514
8194,37.311
8195,40.591
8196,41.179
8197,40.632
8198,31.479
8199,30.981
8200,29.634
8201,29.503
8202,31.088
8203,33.856
8204,36.47
8205,37.026
8206,33.308
8207,29.286
8208,23.462
8209,17.604
8210,12.963
8211,14.23
8212,6.405
8213,-0.363
8214,3.154
8215,5.231
8216,1.195
8217,5.902
8218,2.511
8219,7.779
8220,14.958
8221,6.367
8222,10.61
8223,10.04
8224,15.979
8225,12.929
8226,17.446
8227,21.906
8228,28.834
8229,31.968
8230,35.279
8231,29.256
8232,29.328
8233,26.357
8234,23.509
8235,23.934
8236,22.738
8237,21.535
8238,21.844
8239,21.593
8240,25.23
8241,29.125
8242,28.531
8243,25.965
8244,27.703
8245,27.962
8246,28.125
8247,28.062
8248,25.874
8249,25.64
8250,28.983
8251,31.813
8252,33.619
8253,39.825
8254,38.526
8255,35.008
8256,30.887
8257,27.34
8258,23.761
8259,23.921
8260,23.294
8261,21.893
8262,21.365
8263,21.38
8264,25.427
8265,30.89
8266,33.627
8267,33.039
8268,34.038
8269,34.049
8270,33.054
8271,32.617
8272,32.401
8273,32.42
8274,33.434
8275,34.607
8276,35.707
8277,40.589
8278,36.635
8279,28.401
8280,23.014
8281,20.33
8282,13.784
8283,12.228
8284,9.272
8285,12.492
8286,13.578
8287,14.082
8288,16.62
8289,15.506
8290,21.325
8291,23.883
8292,23.881
8293,19.937
8294,21.66
8295,26.368
8296,25.159
8297,26.338
8298,22.169
8299,21.078
8300,22.742
8301,23.563
8302,13.104
8303,8.083
8304,3.982
8305,-1.11
8306,-4.392
8307,-7.92
8308,-6.583
8309,-5.662
8310,-4.323
8311,-2.833
8312,2.278
8313,4.968
8314,8.767
8315,9.912
8316,10.404
8317,11.347
8318,10.391
8319,11.008
8320,11.899
8321,15.155
8322,19.094
8323,21.052
8324,24.708
8325,27.207
8326,21.781
8327,21.002
8328,19.053
8329,18.359
8330,14.642
8331,15.703
8332,11.762
8333,12.971
8334,12.263
8335,12.189
8336,15.019
8337,17.249
8338,18.576
8339,21.791
8340,22.777
8341,14.822
8342,19.974
8343,22.587
8344,23.263
8345,25.633
8346,28.338
8347,30.922
8348,32.225
8349,35.954
8350,34.354
8351,31.461
8352,27.413
8353,24.15
8354,21.411
8355,21.133
8356,19.868
8357,18.722
8358,18.138
8359,17.997
8360,22.11
8361,25.745
8362,26.946
8363,30.3
8364,32.767
8365,31.724
8366,30.146
8367,28.042
8368,24.431
8369,25.508
8370,27.053
8371,29.109
8372,31.391
8373,37.39
8374,34.319
8375,32.387
8376,24.652
8377,23.685
8378,21.085
8379,21.702
8380,19.456
8381,17.598
8382,19.067
8383,16.974
8384,21.203
8385,26.459
8386,28.972
8387,29.585
8388,22.597
8389,16.862
8390,10.105
8391,15.092
8392,13.106
8393,13.872
8394,14.99
8395,21.902
8396,18.503
8397,26.569
8398,27.133
8399,27.183
8400,22.28
8401,17.738
8402,17.271
8403,16.4
8404,14.715
8405,12.633
8406,11.5
8407,11.987
8408,15.425
8409,22.129
8410,24.277
8411,24.39
8412,23.803
8413,24.306
8414,24.788
8415,25.536
8416,24.569
8417,24.248
8418,27.191
8419,29.051
8420,31.281
8421,36.879
8422,35.939
8423,32.795
8424,27.545
8425,25.2
8426,22.661
8427,22.822
8428,21.682
8429,21.012
8430,20.696
8431,20.65
8432,23.617
8433,28.865
8434,30.976
8435,30.926
8436,31.643
8437,30.953
8438,30.514
8439,29.799
8440,28.239
8441,27.838
8442,29.217
8443,30.806
8444,31.927
8445,37.126
8446,36.89
8447,33.915
8448,29.298
8449,25.588
8450,21.22
8451,20.79
8452,19.322
8453,18.513
8454,18.567
8455,19.497
8456,22.331
8457,26.439
8458,29.577
8459,28.996
8460,28.503
8461,27.111
8462,27.763
8463,27.428
8464,26.262
8465,26.584
8466,27.438
8467,28.477
8468,30.543
8469,36.016
8470,35.625
8471,32.27
8472,28.75
8473,25.437
8474,22.492
8475,21.774
8476,19.159
8477,17.966
8478,18.553
8479,18.549
8480,19.186
8481,21.471
8482,24.703
8483,27.572
8484,29.635
8485,28.853
8486,27.418
8487,25.799
8488,23.076
8489,21.692
8490,20.463
8491,22.114
8492,23.948
8493,29.056
8494,30.021
8495,28.727
8496,26.401
8497,25.284
8498,21.618
8499,20.208
8500,18.451
8501,17.469
8502,17.142
8503,15.956
8504,16.383
8505,17.68
8506,19.888
8507,24.003
8508,26.633
8509,26.081
8510,25.127
8511,23.587
8512,22.036
8513,20.563
8514,21.598
8515,22.413
8516,20.794
8517,22.691
8518,20.083
8519,16.351
8520,16.82
8521,12.14
8522,8.53
8523,11.851
8524,10.214
8525,8.589
8526,8.105
8527,9.052
8528,10.137
8529,18.579
8530,21.554
8531,20.295
8532,18.161
8533,10.876
8534,4.468
8535,2.555
8536,7.035
8537,4.91
8538,9.426
8539,15.148
8540,20.158
8541,21.623
8542,24.885
8543,18.729
8544,20.828
8545,14.985
8546,11.214
8547,12.964
8548,11.286
8549,10.12
8550,12.163
8551,13.707
8552,16.137
8553,20.413
8554,23.802
8555,18.845
8556,23.502
8557,24.598
8558,23.737
8559,25.603
8560,24.046
8561,24.749
8562,27.217
8563,26.53
8564,28.87
8565,32.331
8566,33.313
8567,31.687
8568,27.692
8569,24.911
8570,21.851
8571,21.468
8572,20.359
8573,19.567
8574,19
8575,19.54
8576,21.415
8577,25.167
8578,26.89
8579,25.188
8580,28.919
8581,24.526
8582,19.707
8583,21.476
8584,19.616
8585,16.598
8586,18.613
8587,26.301
8588,29.224
8589,25.755
8590,31.822
8591,28.547
8592,20.494
8593,18.509
8594,14.66
8595,10.972
8596,0.101
8597,6.809
8598,6.527
8599,0.829
8600,1.177
8601,5.282
8602,11.741
8603,6.047
8604,13.463
8605,15.872
8606,13.665
8607,9.118
8608,12.205
8609,10.13
8610,1.19
8611,8.973
8612,7.354
8613,13.513
8614,20.071
8615,23.744
8616,18.009
8617,19.819
8618,12.995
8619,11.555
8620,10.45
8621,6.541
8622,3.713
8623,7.884
8624,12.079
8625,10.066
8626,16.869
8627,20.008
8628,8.663
8629,-5.71
8630,-9.329
8631,-6.79
8632,-12.552
8633,-11.605
8634,-10.38
8635,-8.631
8636,-8.49
8637,-3.261
8638,-8.233
8639,-12.709
8640,-14.578
8641,-16.48
8642,-19.887
8643,-18.546
8644,-22.389
8645,-24.364
8646,-23.793
8647,-24.323
8648,-23.846
8649,-21.774
8650,-19.191
8651,-16.39
8652,-13.346
8653,-12.001
8654,-10.938
8655,-7.239
8656,-5.143
8657,-12.498
8658,-8.445
8659,-2.035
8660,-8.217
8661,-9.948
8662,-11.203
8663,-13.256
8664,-15.201
8665,-17.038
8666,-20.661
8667,-22.457
8668,-23.682
8669,-22.534
8670,-21.179
8671,-18.365
8672,-21.213
8673,-18.784
8674,-12.408
8675,-4.347
8676,-5.922
8677,3.688
8678,2.973
8679,1.972
8680,-10.558
8681,-6.216
8682,0.387
8683,7.674
8684,21.271
8685,15.472
8686,12.607
8687,7.58
8688,-0.444
8689,8.447
8690,12.714
8691,15.925
8692,14.447
8693,17.851
8694,19.035
8695,20.73
8696,22.365
8697,23.536
8698,25.725
8699,27.418
8700,29.002
8701,30.421
8702,25.986
8703,20.847
8704,15.744
8705,19.792
8706,11.794
8707,16.839
8708,13.16
8709,22.618
8710,16.466
8711,11.809
8712,11.954
8713,9.458
8714,11.329
8715,5.951
8716,14.573
8717,16.267
8718,17.327
8719,23.04
8720,29.464
8721,35.675
8722,36.041
8723,34.95
8724,35.674
8725,37.924
8726,33.437
8727,32.258
8728,18.765
8729,39.041
8730,44.007
8731,38.102
8732,42.66
8733,43.368
8734,41.124
8735,39.292
8736,32.889
8737,28.673
8738,25.414
8739,24.683
8740,22.951
8741,25.488
8742,26.536
8743,28.377
8744,32.844
8745,36.266
8746,37.56
8747,39.058
8748,36.818
8749,38.049
8750,37.097
8751,35.199
8752,35.232
8753,33.139
8754,34.755
8755,33.846
8756,40.644
8757,42.375
8758,38.876
8759,36.3
8760,33.466
8761,30.574
8762,28.211
8763,27.862
8764,27.243
8765,26.517
8766,27.466
8767,30.941
8768,34.847
8769,38.789
8770,39.99
8771,40.489
8772,40.066
8773,38.981
8774,37.303
8775,37.428
8776,36.288
8777,37.206
8778,37.95
8779,39.231
8780,36.899
8781,37.213
8782,38.076
8783,32.693
8784,20.293
